Field,DS_Category,Final_Price
mtg_jsda_wal_d50,Derived - Intraday,1.183
mtg_jsda_wal_d100,Derived - Intraday,1.183
mtg_jsda_wal_d200,Derived - Intraday,1.183
mtg_jsda_wal_d300,Derived - Intraday,1.183
mtg_jsdm_wal,Derived - Intraday,1.183
mtg_jsdm_wal_u50,Derived - Intraday,1.183
mtg_jsdm_wal_u100,Derived - Intraday,1.183
mtg_jsdm_wal_u200,Derived - Intraday,1.183
mtg_jsdm_wal_u300,Derived - Intraday,1.183
mtg_jsdm_wal_d50,Derived - Intraday,1.183
mtg_jsdm_wal_d100,Derived - Intraday,1.183
mtg_jsdm_wal_d200,Derived - Intraday,1.183
mtg_jsdm_wal_d300,Derived - Intraday,1.183
beta_adj_overridable,Derived - Intraday,1.183
beta_raw_overridable,Derived - Intraday,1.183
alpha_overridable,Derived - Intraday,1.183
corr_coef,Derived - End of Day,1.014
coef_deter_r_squared,Derived - End of Day,1.014
std_dev_err_overridable,Derived - Intraday,1.183
beta_std_dev_err_overridable,Derived - Intraday,1.183
beta_points,Derived - End of Day,1.014
beta_t_test,Derived - Intraday,1.183
volatility_model,Derived - End of Day,1.014
calendar_convention,Derived - End of Day,1.014
volatility_20d,Derived - Intraday,1.183
volatility_120d,Derived - Intraday,1.183
volatility_150d,Derived - Intraday,1.183
inflation_adj_risk_bid,Derived - Intraday,1.183
inflation_adj_risk_mid,Derived - Intraday,1.183
inflation_adj_risk_ask,Derived - Intraday,1.183
ivol_call_3m_mov_avg_30d_hist,Derived - End of Day,1.014
ivol_call_6m_mov_avg_30d_hist,Derived - End of Day,1.014
ivol_call_12m_mov_avg_30d_hist,Derived - End of Day,1.014
ivol_put_3m_mov_avg_30d_hist,Derived - End of Day,1.014
ivol_put_6m_mov_avg_30d_hist,Derived - End of Day,1.014
ivol_put_12m_mov_avg_30d_hist,Derived - End of Day,1.014
rel_shr_px_momentum,Derived - End of Day,1.014
rspm_rel_index_override,Derived - End of Day,1.014
oas_int_rt_model,Derived - Intraday,1.183
key_rate_risk_1d,Derived - End of Day,1.014
key_rate_risk_2d,Derived - End of Day,1.014
key_rate_risk_1w,Derived - End of Day,1.014
key_rate_risk_2w,Derived - End of Day,1.014
key_rate_risk_3w,Derived - End of Day,1.014
key_rate_risk_1m,Derived - End of Day,1.014
key_rate_risk_2m,Derived - End of Day,1.014
pay_side_key_rate_risk_1d,Derived - Intraday,1.183
pay_side_key_rate_risk_2d,Derived - Intraday,1.183
pay_side_key_rate_risk_1w,Derived - Intraday,1.183
pay_side_key_rate_risk_2w,Derived - Intraday,1.183
pay_side_key_rate_risk_3w,Derived - Intraday,1.183
pay_side_key_rate_risk_1m,Derived - Intraday,1.183
pay_side_key_rate_risk_2m,Derived - Intraday,1.183
rcv_side_key_rate_risk_1d,Derived - Intraday,1.183
rcv_side_key_rate_risk_2d,Derived - Intraday,1.183
rcv_side_key_rate_risk_1w,Derived - Intraday,1.183
rcv_side_key_rate_risk_2w,Derived - Intraday,1.183
rcv_side_key_rate_risk_3w,Derived - Intraday,1.183
rcv_side_key_rate_risk_1m,Derived - Intraday,1.183
rcv_side_key_rate_risk_2m,Derived - Intraday,1.183
relative_strength_ratio,Derived - End of Day,1.014
earnings_related_implied_move,Derived - End of Day,1.014
bid_risk_domestic,Derived - Intraday,1.183
mid_risk_domestic,Derived - Intraday,1.183
ask_risk_domestic,Derived - Intraday,1.183
bid_spread_risk_domestic,Derived - End of Day,1.014
mid_spread_risk_domestic,Derived - Intraday,1.183
ask_spread_risk_domestic,Derived - Intraday,1.183
percentile_range_override,Derived - End of Day,1.014
percentile_within_range,Derived - End of Day,1.014
high_value_within_range,Derived - End of Day,1.014
low_value_within_range,Derived - End of Day,1.014
id_bb_unique_mkt_ord_iso_ccy_pr,Security Master,2.587
risk_measures_time_frame,Derived - End of Day,1.014
maximum_total_return,Derived - End of Day,1.014
minimum_total_return,Derived - End of Day,1.014
pct_periods_up,Derived - End of Day,1.014
pct_periods_down,Derived - End of Day,1.014
pct_coherent_periods,Derived - End of Day,1.014
pct_incoherent_periods,Derived - End of Day,1.014
maximum_drawdown_pct,Derived - End of Day,1.014
maximum_drawdown_length,Derived - End of Day,1.014
maximum_drawdown_recovery,Derived - End of Day,1.014
maximum_drawdown_peak_dt,Derived - End of Day,1.014
maximum_drawdown_valley_dt,Derived - End of Day,1.014
return_sharpe_ratio,Derived - End of Day,1.014
return_volatility,Derived - Intraday,1.183
sortino_ratio,Derived - End of Day,1.014
downside_risk,Derived - End of Day,1.014
total_return_semivariance,Derived - End of Day,1.014
total_return_skewness,Derived - End of Day,1.014
total_return_kurtosis,Derived - End of Day,1.014
treynor_measure,Derived - End of Day,1.014
return_r_squared,Derived - End of Day,1.014
excess_return,Derived - End of Day,1.014
tracking_error,Derived - End of Day,1.014
information_ratio,Derived - End of Day,1.014
return_alpha,Derived - End of Day,1.014
return_beta,Derived - End of Day,1.014
total_return_correlation,Derived - End of Day,1.014
sp_vol_surf_bid_status,Derived - Intraday,1.183
sp_vol_surf_ask_status,Derived - Intraday,1.183
sp_vol_surf_mid_status,Derived - Intraday,1.183
sp_vol_surf_spread_status,Derived - Intraday,1.183
risk_bid_eod,Derived - End of Day,1.014
risk_mid_eod,Derived - End of Day,1.014
risk_ask_eod,Derived - End of Day,1.014
risk_to_maturity_ask_eod,Derived - End of Day,1.014
risk_to_maturity_bid_eod,Derived - End of Day,1.014
risk_to_maturity_mid_eod,Derived - End of Day,1.014
beta_calc_interval_override,Derived - Intraday,1.183
priip_summary_risk_indicator,Investor Protection,1.781
beta_plus,Derived - Intraday,1.183
beta_minus,Derived - Intraday,1.183
alpha_for_beta_pm,Derived - Intraday,1.183
correlation_for_beta_pm,Derived - Intraday,1.183
correlation_squared_for_beta_pm,Derived - Intraday,1.183
std_dev_of_error_for_beta_pm,Derived - Intraday,1.183
standard_error_of_beta_pm,Derived - Intraday,1.183
number_of_beta_pm_calc_pts,Derived - Intraday,1.183
unlevered_beta,Derived - End of Day,1.014
unlevered_beta_tax_de_val_ovrd,Derived - Intraday,1.183
priip_market_risk_measure_ind,Investor Protection,1.781
priip_credit_risk_measure_ind,Investor Protection,1.781
priip_liqdty_risk,Investor Protection,1.781
priip_maximum_loss,Investor Protection,1.781
priip_investment_horizon,Investor Protection,1.781
priip_entry_costs,Investor Protection,1.781
priip_exit_cost_one_yr,Investor Protection,1.781
priip_ongoing_costs_transaction,Investor Protection,1.781
priip_ongoing_costs_other,Investor Protection,1.781
priip_incid_costs_performance,Investor Protection,1.781
priip_incid_costs_carried_int,Investor Protection,1.781
ivol_model,Derived - Intraday,1.183
bid_traded_margin_risk,Derived - Intraday,1.183
mid_traded_margin_risk,Derived - Intraday,1.183
ask_traded_margin_risk,Derived - Intraday,1.183
std_jtd_risk_val,Derived - Intraday,1.183
zero_recov_rt_jtd_risk_val,Derived - Intraday,1.183
ten_pct_recov_rt_jtd_risk_val,Derived - Intraday,1.183
vol_currency_iso_pair,Security Master,2.587
vol_market_type,Security Master,2.587
vol_instrument_type,Security Master,2.587
vol_delta,Security Master,2.587
vol_maturity,Security Master,2.587
basis_spread_sensitivity,Derived - End of Day,1.014
investor_deal_recovery_rate,Derived - End of Day,1.014
investor_cds_recovery_rate,Derived - End of Day,1.014
investor_cds_curve_name,Derived - End of Day,1.014
eod_volatility_surface_time,Packaged,2.587
nav_tracking_error,Derived - End of Day,1.014
bid_vega,Derived - Intraday,1.183
mid_vega,Derived - Intraday,1.183
ask_vega,Derived - Intraday,1.183
current_coupon_duration_bid,Derived - Intraday,1.183
current_coupon_duration_mid,Derived - Intraday,1.183
current_coupon_duration_ask,Derived - Intraday,1.183
prepayment_model_duration_bid,Derived - Intraday,1.183
prepayment_model_duration_mid,Derived - Intraday,1.183
prepayment_model_duration_ask,Derived - Intraday,1.183
eqv_dv_bp_bsd_on_sngl_crv_shift,Derived - End of Day,1.014
oas_vega,Derived - Intraday,1.183
end_of_day_ivol_underlying,Packaged,2.587
latest_volatility_surface_time,Packaged,2.587
1m_call_skewness_vg,Derived - End of Day,1.014
rtg_gcr_secured,Security Master,2.587
rtg_gcr_secured_dt,Security Master,2.587
rtg_gcr_secured_watch,Security Master,2.587
rtg_gcr_lc_secured,Security Master,2.587
rtg_gcr_lc_secured_dt,Security Master,2.587
rtg_gcr_lc_secured_watch,Security Master,2.587
rtg_gcr_fc_secured,Security Master,2.587
rtg_gcr_fc_secured_dt,Security Master,2.587
rtg_gcr_fc_secured_watch,Security Master,2.587
rtg_gcr_sr_unsecured,Security Master,2.587
rtg_gcr_sr_unsecured_dt,Security Master,2.587
rtg_gcr_sr_unsecured_watch,Security Master,2.587
rtg_gcr_lc_sr_unsecured,Security Master,2.587
rtg_gcr_lc_sr_unsecured_dt,Security Master,2.587
rtg_gcr_lc_sr_unsecured_watch,Security Master,2.587
rtg_gcr_fc_sr_unsecured,Security Master,2.587
rtg_gcr_fc_sr_unsecured_dt,Security Master,2.587
rtg_gcr_fc_sr_unsecured_watch,Security Master,2.587
rtg_gcr_subordinated,Security Master,2.587
rtg_gcr_subordinated_dt,Security Master,2.587
rtg_gcr_subordinated_watch,Security Master,2.587
rtg_gcr_lc_subordinated,Security Master,2.587
rtg_gcr_lc_subordinated_dt,Security Master,2.587
rtg_gcr_lc_subordinated_watch,Security Master,2.587
rtg_gcr_fc_subordinated,Security Master,2.587
rtg_gcr_fc_subordinated_dt,Security Master,2.587
rtg_gcr_fc_subordinated_watch,Security Master,2.587
rtg_gcr_issuer,Security Master,2.587
rtg_gcr_issuer_dt,Security Master,2.587
rtg_gcr_issuer_watch,Security Master,2.587
rtg_gcr_lc_issuer,Security Master,2.587
rtg_gcr_lc_issuer_dt,Security Master,2.587
rtg_gcr_lc_issuer_watch,Security Master,2.587
rtg_gcr_fc_issuer,Security Master,2.587
rtg_gcr_fc_issuer_dt,Security Master,2.587
rtg_gcr_fc_issuer_watch,Security Master,2.587
rtg_gcr_clms_payng_ability,Security Master,2.587
rtg_gcr_clms_payng_ability_dt,Security Master,2.587
rtg_gcr_clms_payng_ability_wtch,Security Master,2.587
rtg_gcr_lc_clms_payng_ability,Security Master,2.587
rtg_gcr_lc_clms_payng_ability_dt,Security Master,2.587
rtg_gcr_lc_clms_payng_ability_wt,Security Master,2.587
rtg_gcr_fc_clms_payng_ability,Security Master,2.587
rtg_gcr_fc_clms_payng_ability_dt,Security Master,2.587
rtg_gcr_fc_clms_payng_ability_wt,Security Master,2.587
rtg_gcr_commercial_paper,Security Master,2.587
rtg_gcr_commercial_paper_dt,Security Master,2.587
rtg_gcr_commercial_paper_watch,Security Master,2.587
rtg_gcr_lc_commercial_paper,Security Master,2.587
rtg_gcr_lc_commercial_paper_dt,Security Master,2.587
rtg_gcr_lc_commercial_paper_wtch,Security Master,2.587
rtg_gcr_fc_commercial_paper,Security Master,2.587
rtg_gcr_fc_commercial_paper_dt,Security Master,2.587
rtg_gcr_fc_commercial_paper_wtch,Security Master,2.587
rtg_gcr_outlook,Security Master,2.587
rtg_gcr_outlook_dt,Security Master,2.587
rtg_gcr_lt_fc_outlook,Security Master,2.587
rtg_gcr_lt_fc_outlook_dt,Security Master,2.587
rtg_gcr_st_fc_outlook,Security Master,2.587
rtg_gcr_st_fc_outlook_dt,Security Master,2.587
rtg_gcr_lt_lc_outlook,Security Master,2.587
rtg_gcr_lt_lc_outlook_dt,Security Master,2.587
rtg_gcr_st_lc_outlook,Security Master,2.587
rtg_gcr_st_lc_outlook_dt,Security Master,2.587
rtg_gcr_lt_outlook,Security Master,2.587
rtg_gcr_lt_outlook_dt,Security Master,2.587
rtg_gcr_st_outlook,Security Master,2.587
rtg_gcr_st_outlook_dt,Security Master,2.587
rtg_rusrating_bond,Security Master,2.587
rtg_rusrating_bond_rtg_dt,Security Master,2.587
rtg_rusrating_iss_crdt,Security Master,2.587
rtg_rusrating_iss_crdt_rtg_dt,Security Master,2.587
rtg_rusrating_outlook_rtg,Security Master,2.587
rtg_rusrating_outlook_rtg_dt,Security Master,2.587
rtg_rusrating,Security Master,2.587
rtg_rusrating_dt,Security Master,2.587
rtg_gcr,Security Master,2.587
rtg_gcr_eff_dt,Security Master,2.587
rtg_gcr_watch,Security Master,2.587
rtg_icra_st_struct_oblig,Security Master,2.587
rtg_dagong_st_local_crncy_issuer,Security Master,2.587
rtg_dagong_st_lc_issuer_dt,Security Master,2.587
rtg_dagong_st_lc_issuer_watch,Security Master,2.587
rtg_dagong_st_fc_issuer,Security Master,2.587
rtg_dagong_st_fc_issuer_dt,Security Master,2.587
rtg_dagong_st_fc_issuer_watch,Security Master,2.587
rtg_dagong_short_term,Security Master,2.587
rtg_dagong_short_term_dt,Security Master,2.587
rtg_dagong_short_term_watch,Security Master,2.587
rtg_dagong_lt_local_crncy_issuer,Security Master,2.587
rtg_dagong_lt_lc_issuer_dt,Security Master,2.587
rtg_dagong_lt_lc_issuer_watch,Security Master,2.587
rtg_dagong_lt_fc_issuer,Security Master,2.587
rtg_dagong_lt_fc_issuer_dt,Security Master,2.587
rtg_dagong_lt_fc_issuer_watch,Security Master,2.587
rtg_dagong_bank_finl_strength,Security Master,2.587
rtg_dagong_bank_finl_strength_dt,Security Master,2.587
rtg_dagong_bank_finl_str_watch,Security Master,2.587
rtg_dagong_commercial_bank_rtg,Security Master,2.587
rtg_dagong_comm_bank_rtg_dt,Security Master,2.587
rtg_dagong_comm_bank_rtg_watch,Security Master,2.587
rtg_dagong_comm_bank_uns_rtg,Security Master,2.587
rtg_dagong_comm_bank_uns_rtg_dt,Security Master,2.587
rtg_dagong_comm_bank_uns_watch,Security Master,2.587
rtg_dagong_outlook,Security Master,2.587
rtg_dagong_outlook_dt,Security Master,2.587
rtg_dagong_lt_foreign_outlook,Security Master,2.587
rtg_dagong_lt_foreign_outlook_dt,Security Master,2.587
rtg_dagong_lt_local_outlook,Security Master,2.587
rtg_dagong_lt_local_outlook_dt,Security Master,2.587
rtg_dagong_st_foreign_outlook,Security Master,2.587
rtg_dagong_st_foreign_outlook_dt,Security Master,2.587
rtg_dagong_st_local_outlook,Security Master,2.587
rtg_dagong_st_local_outlook_dt,Security Master,2.587
rtg_dagong_lt_outlook,Security Master,2.587
rtg_dagong_lt_outlook_dt,Security Master,2.587
rtg_dagong_st_outlook,Security Master,2.587
rtg_dagong_st_outlook_dt,Security Master,2.587
rtg_dagong,Security Master,2.587
rtg_dagong_eff_dt,Security Master,2.587
rtg_dagong_watch,Security Master,2.587
rtg_brc_sr_secured,Security Master,2.587
rtg_brc_sr_secured_dt,Security Master,2.587
rtg_brc_sr_secured_watch,Security Master,2.587
rtg_brc_sr_unsecured,Security Master,2.587
rtg_brc_sr_unsecured_dt,Security Master,2.587
rtg_brc_sr_unsecured_watch,Security Master,2.587
rtg_brc_subordinated,Security Master,2.587
rtg_brc_subordinated_dt,Security Master,2.587
rtg_brc_subordinated_watch,Security Master,2.587
rtg_brc_sub_part_guarantee,Security Master,2.587
rtg_brc_sub_part_guarantee_dt,Security Master,2.587
rtg_brc_sub_part_guarantee_watch,Security Master,2.587
rtg_brc_securitization,Security Master,2.587
rtg_brc_securitization_dt,Security Master,2.587
rtg_brc_securitization_watch,Security Master,2.587
rtg_brc_short_term,Security Master,2.587
rtg_brc_short_term_dt,Security Master,2.587
rtg_brc_short_term_watch,Security Master,2.587
rtg_brc_outlook,Security Master,2.587
rtg_brc_outlook_dt,Security Master,2.587
rtg_brc,Security Master,2.587
rtg_brc_eff_dt,Security Master,2.587
rtg_brc_watch,Security Master,2.587
rtg_expert_ra_rtg_reliability,Security Master,2.587
rtg_expert_ra_reliability_rtg_dt,Security Master,2.587
rtg_expert_ra_issuer_crdt_rtg,Security Master,2.587
rtg_expert_ra_issuer_crdt_rtg_dt,Security Master,2.587
rtg_expert_ra_qlty_eff_rtg,Security Master,2.587
rtg_expert_ra_quality_eff_rtg_dt,Security Master,2.587
rtg_expert_ra_corp_govnce_rtg,Security Master,2.587
rtg_expert_ra_corp_govnce_rtg_dt,Security Master,2.587
rtg_expert_ra_bond_rtg,Security Master,2.587
rtg_expert_ra_bond_rtg_dt,Security Master,2.587
rtg_expert_ra,Security Master,2.587
rtg_expert_ra_eff_dt,Security Master,2.587
rtg_gcr_local_crncy_st_issuer_dt,Security Master,2.587
rtg_gcr_lc_st_issuer_watch,Security Master,2.587
rtg_gcr_fc_st_issuer,Security Master,2.587
rtg_gcr_fc_st_issuer_dt,Security Master,2.587
rtg_gcr_fc_st_issuer_watch,Security Master,2.587
rtg_gcr_st_issuer,Security Master,2.587
rtg_gcr_st_issuer_date,Security Master,2.587
rtg_gcr_st_issuer_watch,Security Master,2.587
rtg_gcr_local_crncy_st_issuer,Security Master,2.587
rtg_fitch_gsr,Security Master,2.587
rtg_fitch_gsr_dt,Security Master,2.587
rtg_fitch_underlying_gsr,Security Master,2.587
rtg_fitch_underlying_gsr_dt,Security Master,2.587
rtg_mdy_enh_lt_gsr,Security Master,2.587
rtg_mdy_enh_lt_gsr_dt,Security Master,2.587
rtg_mdy_gsr,Security Master,2.587
rtg_mdy_gsr_dt,Security Master,2.587
rtg_mdy_insured_gsr,Security Master,2.587
rtg_mdy_insured_gsr_dt,Security Master,2.587
rtg_mdy_issuer_gsr,Security Master,2.587
rtg_mdy_issuer_gsr_dt,Security Master,2.587
rtg_mdy_underlying_gsr,Security Master,2.587
rtg_mdy_underlying_gsr_dt,Security Master,2.587
rtg_mdy_initial,Security Master,2.587
rtg_mdy_initial_dt,Security Master,2.587
rtg_sp_initial,Security Master,2.587
rtg_sp_initial_dt,Security Master,2.587
rtg_fitch_initial,Security Master,2.587
rtg_fitch_initial_dt,Security Master,2.587
rtg_dbrs_initial,Security Master,2.587
rtg_dbrs_initial_dt,Security Master,2.587
rtg_ri_initial,Security Master,2.587
rtg_ri_initial_dt,Security Master,2.587
rtg_cris_initial,Security Master,2.587
rtg_cris_initial_dt,Security Master,2.587
rtg_jcr_initial,Security Master,2.587
rtg_jcr_initial_dt,Security Master,2.587
rtg_sp_national_initial,Security Master,2.587
rtg_sp_national_initial_dt,Security Master,2.587
rtg_mdy_national_initial,Security Master,2.587
rtg_mdy_national_initial_dt,Security Master,2.587
rtg_care_initial,Security Master,2.587
rtg_care_initial_dt,Security Master,2.587
rtg_ambest_initial,Security Master,2.587
rtg_ambest_initial_dt,Security Master,2.587
rtg_icra_lt_struct_oblig,Security Master,2.587
rtg_icra_lt_struct_oblig_dt,Security Master,2.587
rtg_icra_lt_struct_oblig_watch,Security Master,2.587
rtg_sbcr_lt_lc_issuer,Security Master,2.587
rtg_sbcr_lt_lc_issuer_dt,Security Master,2.587
rtg_sbcr_outlook,Security Master,2.587
rtg_sbcr_outlook_dt,Security Master,2.587
rtg_sbcr,Security Master,2.587
rtg_sbcr_eff_dt,Security Master,2.587
rtg_egan_jones_foreign_sr_unsec,Security Master,2.587
rtg_egan_for_sr_unsec_eff_dt,Security Master,2.587
rtg_egan_for_sr_unsec_watch,Security Master,2.587
rtg_egan_jones_local_sr_unsec,Security Master,2.587
rtg_egan_local_sr_unsec_eff_dt,Security Master,2.587
rtg_egan_local_sr_unsec_watch,Security Master,2.587
rtg_egan_jones_foreign_cp,Security Master,2.587
rtg_egan_jones_foreign_cp_eff_dt,Security Master,2.587
rtg_egan_jones_foreign_cp_watch,Security Master,2.587
rtg_egan_jones_local_cp,Security Master,2.587
rtg_egan_jones_local_cp_eff_dt,Security Master,2.587
rtg_egan_jones_local_cp_watch,Security Master,2.587
rtg_egan_jones,Security Master,2.587
rtg_egan_jones_eff_dt,Security Master,2.587
rtg_egan_jones_watch,Security Master,2.587
rtg_mdy_sgl,Security Master,2.587
rtg_icra_st_struct_oblig_dt,Security Master,2.587
rtg_icra_st_struct_oblig_watch,Security Master,2.587
rtg_icra_mt_struct_oblig,Security Master,2.587
rtg_icra_mt_struct_oblig_dt,Security Master,2.587
rtg_icra_mt_struct_oblig_watch,Security Master,2.587
rtg_icra_outlook,Security Master,2.587
rtg_icra_outlook_dt,Security Master,2.587
rtg_jcr_outlook,Security Master,2.587
rtg_jcr_outlook_dt,Security Master,2.587
rsk_bb_issuer_default,Default Risk,4.472
bb_1yr_default_prob,Default Risk,4.472
rsk_bb_accounting_adj_ovrd,Default Risk,4.472
rtg_moody_long_term,Security Master,2.587
rtg_moody_long_term_date,Security Master,2.587
rtg_dbrs_modifier,Security Master,2.587
rsk_bb_issuer_default_prior_val,Default Risk,4.472
rsk_bb_issuer_default_chg_date,Default Risk,4.472
rtg_ci_lt_foreign_currency,Security Master,2.587
rtg_ci_lt_foreign_currency_dt,Security Master,2.587
rtg_ci_lt_foreign_currency_watch,Security Master,2.587
rtg_ci_lt_local_currency,Security Master,2.587
rtg_ci_lt_local_currency_dt,Security Master,2.587
rtg_ci_lt_local_currency_watch,Security Master,2.587
rtg_ci_fc_sukuk_rating,Security Master,2.587
rtg_ci_fc_sukuk_rating_dt,Security Master,2.587
rtg_ci_fc_sukuk_rating_watch,Security Master,2.587
rtg_ci_financial_strength,Security Master,2.587
rtg_ci_financial_strength_dt,Security Master,2.587
rtg_ci_financial_strength_watch,Security Master,2.587
rtg_ci_natl_rating_lt,Security Master,2.587
rtg_ci_natl_rating_lt_dt,Security Master,2.587
rtg_ci_natl_rating_lt_watch,Security Master,2.587
rtg_ci_support_rating,Security Master,2.587
rtg_ci_support_rating_dt,Security Master,2.587
rtg_ci_support_rating_watch,Security Master,2.587
rtg_ci_st_foreign_currency,Security Master,2.587
rtg_ci_st_foreign_currency_dt,Security Master,2.587
rtg_ci_st_foreign_currency_watch,Security Master,2.587
rtg_ci_st_local_currency,Security Master,2.587
rtg_ci_st_local_currency_dt,Security Master,2.587
rtg_ci_st_local_currency_watch,Security Master,2.587
rtg_ci_natl_rating_st,Security Master,2.587
rtg_ci_natl_rating_st_dt,Security Master,2.587
rtg_ci_natl_rating_st_watch,Security Master,2.587
rtg_ci_outlook,Security Master,2.587
rtg_ci_outlook_dt,Security Master,2.587
rtg_ci_foreign_outlook,Security Master,2.587
rtg_ci_foreign_outlook_dt,Security Master,2.587
rtg_ci_foreign_sukuk_outlook,Security Master,2.587
rtg_ci_foreign_sukuk_outlook_dt,Security Master,2.587
rtg_ci_local_outlook,Security Master,2.587
rtg_ci_local_outlook_dt,Security Master,2.587
rtg_ci_fin_strength_outlook,Security Master,2.587
rtg_ci_fin_strength_outlook_dt,Security Master,2.587
rtg_ci_national_outlook,Security Master,2.587
rtg_ci_national_outlook_dt,Security Master,2.587
rtg_ci,Security Master,2.587
rtg_ci_dt,Security Master,2.587
rtg_ci_watch,Security Master,2.587
rtg_moody_sf_indicator,Security Master,2.587
rtg_moody_endorsement_indicator,Security Master,2.587
rtg_sp_regulatory_qualifier,Security Master,2.587
rtg_s&p_lt_endorsement_indicator,Security Master,2.587
rtg_fitch_endorsement_comp,Security Master,2.587
rtg_fitch_rating_suffix,Security Master,2.587
rsk_bb_share_price,Default Risk,4.472
rsk_bb_eqty_price_vol,Default Risk,4.472
rsk_bb_market_cap,Default Risk,4.472
rsk_bb_short_term_debt,Default Risk,4.472
rsk_bb_long_term_debt,Default Risk,4.472
rsk_bb_loan_loss_reserve,Default Risk,4.472
rsk_bb_non_performing_lns,Default Risk,4.472
rsk_bb_net_income,Default Risk,4.472
rsk_bb_book_equity,Default Risk,4.472
rsk_bb_property_under_developmnt,Default Risk,4.472
rtg_moody_office_code,Security Master,2.587
rtg_moody_office_name,Security Master,2.587
rtg_mdy_office_sec_reg_nrsro,Security Master,2.587
rtg_mdy_office_japan_fsa_reg,Security Master,2.587
rtg_mdy_office_eu_registered,Security Master,2.587
rtg_moody_natl_office_code,Security Master,2.587
rtg_moody_natl_office_name,Security Master,2.587
rtg_mdy_natl_off_sec_reg_nrsro,Security Master,2.587
rtg_mdy_natl_off_japan_fsa_reg,Security Master,2.587
rtg_mdy_natl_off_eu_registered,Security Master,2.587
rtg_fitch_lt_fc_outlook,Security Master,2.587
rtg_fitch_lt_fc_outlook_dt,Security Master,2.587
rtg_fitch_lt_lc_outlook,Security Master,2.587
rtg_fitch_lt_lc_outlook_dt,Security Master,2.587
rtg_fitch_st_fc_outlook,Security Master,2.587
rtg_fitch_st_fc_outlook_dt,Security Master,2.587
rtg_fitch_st_lc_outlook,Security Master,2.587
rtg_fitch_st_lc_outlook_dt,Security Master,2.587
rtg_dagong_lt_lc_sovereign,Security Master,2.587
rtg_dagong_lt_fc_sovereign,Security Master,2.587
rtg_dagong_lt_fc_sovereign_dt,Security Master,2.587
rtg_moody_natl_sf_indicator,Security Master,2.587
rtg_moody_natl_endorsement_ind,Security Master,2.587
rtg_sp_natl_regulatory_qualifier,Security Master,2.587
rtg_lt_nippon_s&p_kk_indicator,Security Master,2.587
rtg_fitch_natl_rating_suffix,Security Master,2.587
rtg_fitch_natl_endorsement_comp,Security Master,2.587
moodys_unsolicited_indicator,Security Master,2.587
moody_natl_unsolicited_indicator,Security Master,2.587
rtg_s&p_lt_japan_registered_ind,Security Master,2.587
rtg_s&p_natl_lt_jpn_reg_ind,Security Master,2.587
rtg_s&p_lt_eu_rated_indicator,Security Master,2.587
rtg_s&p_natl_lt_eu_rated_ind,Security Master,2.587
rtg_fitch_viability,Security Master,2.587
rtg_fitch_viability_dt,Security Master,2.587
rtg_fitch_viability_watch_status,Security Master,2.587
bb_rsk_issuer_w_watch,Default Risk,4.472
rsk_bb_issuer_watch_indicator,Default Risk,4.472
rsk_bb_issuer_w_watch_prior_val,Default Risk,4.472
rsk_bb_issuer_w_watch_chg_date,Default Risk,4.472
rsk_bb_t12m_interest_expn,Default Risk,4.472
rsk_bb_t12m_cash_flow,Default Risk,4.472
rtg_s&p_st_endorsement_indicator,Security Master,2.587
rtg_s&p_st_japan_registered_ind,Security Master,2.587
rtg_s&p_natl_st_jpn_reg_ind,Security Master,2.587
rtg_s&p_st_eu_rated_indicator,Security Master,2.587
rtg_s&p_natl_st_eu_rated_ind,Security Master,2.587
rtg_s&p_lt_extension_indicator,Security Master,2.587
rtg_s&p_st_extension_indicator,Security Master,2.587
rtg_midroog_rating,Security Master,2.587
rtg_midroog_rating_eff_date,Security Master,2.587
rtg_midroog_rating_watch,Security Master,2.587
event_identifier,Default Risk,4.472
rtg_st_nippon_s&p_kk_indicator,Security Master,2.587
rtg_lt_natl_nippon_s&p_kk_ind,Security Master,2.587
rtg_st_natl_nippon_s&p_kk_ind,Security Master,2.587
rtg_jcr_st_issuer,Security Master,2.587
rtg_jcr_st_issuer_date,Security Master,2.587
rtg_jcr_st_issuer_watch,Security Master,2.587
rtg_moodys_standard,Security Master,2.587
rtg_moodys_standard_eff_dt,Security Master,2.587
rtg_s&p_underlying_outlook,Security Master,2.587
rtg_fitch_underlying_outlook,Security Master,2.587
rtg_moody_lt_standard,Security Master,2.587
rtg_moody_st_standard,Security Master,2.587
rtg_kbra,Security Master,2.587
rtg_kbra_date,Security Master,2.587
rtg_kbra_watch,Security Master,2.587
rtg_kbra_lt_issue_level,Security Master,2.587
rtg_kbra_lt_issue_level_dt,Security Master,2.587
rtg_kbra_lt_issue_level_wtch,Security Master,2.587
rtg_kbra_st_issue_level,Security Master,2.587
rtg_kbra_st_issue_level_dt,Security Master,2.587
rtg_kbra_st_issue_level_wtch,Security Master,2.587
rtg_kbra_initial,Security Master,2.587
rtg_kbra_initial_date,Security Master,2.587
rtg_kbra_sf_indicator,Security Master,2.587
rtg_kbra_no_watch,Security Master,2.587
rtg_moodys_fund,Security Master,2.587
rtg_moodys_fund_date,Security Master,2.587
last_calculation_date,Default Risk,4.472
most_recent_risk_level_date,Default Risk,4.472
bb_3m_default_prob,Default Risk,4.472
bb_6m_default_prob,Default Risk,4.472
bb_9m_default_prob,Default Risk,4.472
